"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3286687";"";"None";"375.52";"0";"4.76";"7o, TG7-185";"Cc1cc2ccccc2n1CCNC(=O)c1ccc(N2CCCCCC2)cc1";"Stability";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3293208";"Metabolic stability of the compound in human liver microsomes assessed as compound remaining at 10 uM after 15 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3286257";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL3286657";"";"None";"377.49";"0";"3.34";"7w, TG7-180";"Cc1cc2ccccc2n1CCNC(=O)c1ccc(N2CCC(O)CC2)cc1";"Stability";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3293208";"Metabolic stability of the compound in human liver microsomes assessed as compound remaining at 10 uM after 15 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3286257";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL3286702";"";"None";"349.48";"0";"4.30";"9a, TG7-181";"CCN(CC)c1ccc(C(=O)NCCc2c(C)[nH]c3ccccc23)cc1";"Stability";"'='";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3293208";"Metabolic stability of the compound in human liver microsomes assessed as compound remaining at 10 uM after 15 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3286257";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL3286634";"";"None";"321.42";"0";"3.45";"6e, TG7-142";"Cc1cc2ccccc2n1CCNC(=O)c1ccc(N(C)C)cc1";"Stability";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3293427";"Metabolic stability of the compound in human liver microsomes assessed as compound remaining at 10 uM after 30 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3286257";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL3286687";"";"None";"375.52";"0";"4.76";"7o, TG7-185";"Cc1cc2ccccc2n1CCNC(=O)c1ccc(N2CCCCCC2)cc1";"Stability";"'='";"64.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3293427";"Metabolic stability of the compound in human liver microsomes assessed as compound remaining at 10 uM after 30 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3286257";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL3286658";"";"None";"346.39";"0";"2.36";"7x, TG7-159";"Cc1cc2ccccc2n1CCNC(=O)c1ccc(-n2cnnn2)cc1";"Stability";"'='";"54.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3293427";"Metabolic stability of the compound in human liver microsomes assessed as compound remaining at 10 uM after 30 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3286257";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL3286702";"";"None";"349.48";"0";"4.30";"9a, TG7-181";"CCN(CC)c1ccc(C(=O)NCCc2c(C)[nH]c3ccccc23)cc1";"Stability";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3293428";"Metabolic stability of the compound in human liver microsomes assessed as compound remaining at 10 uM after 60 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3286257";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL3126658";"";"None";"645.83";"1";"4.30";"54";"COc1ccc2c(c1)C1CC1(C(=O)N1C3CC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3128695";"Metabolic stability in human liver microsomes assessed as compound remaining";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3124792";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3120827";"";"None";"451.56";"0";"2.07";"8k";"CC(C)(CC(=O)N[C@H]1C2CC3CC1C[C@](C(N)=O)(C3)C2)NS(=O)(=O)c1cccc(F)c1";"Stability";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3122298";"Metabolic stability in human liver microsomes assessed as compound remaining after 30 mins by LC-MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3120158";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3126176";"";"None";"622.56";"2";"3.93";"6j";"C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)Oc1cccc2ccccc12)C(=O)OC1CCCCC1";"Stability";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3130386";"Metabolic stability in human liver microsomes assessed as compound remaining at 0.5 uM after 1 hr by HPLC-Ms/Ms analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3124861";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3126177";"";"None";"630.54";"2";"3.80";"6k";"C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1";"Stability";"'='";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3130386";"Metabolic stability in human liver microsomes assessed as compound remaining at 0.5 uM after 1 hr by HPLC-Ms/Ms analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3124861";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3800249";"";"None";"319.41";"0";"3.30";"67";"O=C(NCCc1nc(-c2ccccc2F)cs1)N1CCCC1";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3804650";"Metabolic stability in human liver microsomes assessed as compound remaining at 3 uM after 60 mins by UPLC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3797193";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";""
"CHEMBL3785138";"";"None";"370.34";"0";"3.22";"51";"CC1(COc2ccc(-c3ccc(F)cc3)nc2)Cn2cc([N+](=O)[O-])nc2O1";"Stability";"'='";"58.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3789238";"Metabolic stability in human liver microsomes assessed as parent compound remaining at 1 uM after 1 hr by LC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3784956";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3746570";"";"None";"547.50";"1";"4.00";"15";"COc1cnc(-n2cnc(C(F)(F)F)n2)c2[nH]cc(C(=O)C(=O)N3CCc4c(cccc4-c4ccccn4)C3)c12";"Stability";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3748701";"Metabolic stability in human liver microsomes assessed as compound remaining at 3 uM after 10 mins at pH 7.4 by LC/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3745674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3746625";"";"None";"546.51";"1";"4.61";"19";"COc1cnc(-n2ccc(C(F)(F)F)n2)c2[nH]cc(C(=O)C(=O)N3CCc4c(cccc4-c4ccccn4)C3)c12";"Stability";"'='";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3748701";"Metabolic stability in human liver microsomes assessed as compound remaining at 3 uM after 10 mins at pH 7.4 by LC/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3745674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3746318";"";"None";"499.53";"0";"2.12";"27";"COc1cnc(C(=O)NCCO)c2[nH]cc(C(=O)C(=O)N3CCc4c(cccc4-c4ccccn4)C3)c12";"Stability";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3748701";"Metabolic stability in human liver microsomes assessed as compound remaining at 3 uM after 10 mins at pH 7.4 by LC/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3745674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3746511";"";"None";"495.50";"0";"2.08";"67";"COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCc4c(ncnc4-c4ccccn4)C3)c12";"Stability";"'='";"79.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3748701";"Metabolic stability in human liver microsomes assessed as compound remaining at 3 uM after 10 mins at pH 7.4 by LC/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3745674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3331504";"";"None";"278.83";"0";"3.45";"8ab";"Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1";"Stability";"'='";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3385970";"Stability in human liver microsomes assessed as parent compound remaining at 1 uM after 30 mins by LC/MS method";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3608581";"";"None";"453.35";"0";"4.47";"16";"O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)c(F)c1)C2";"Stability";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3610989";"Metabolic stability in human liver microsomes assessed as compound remaining after 1 hr";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3608202";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3608849";"";"None";"373.29";"0";"2.92";"29";"O=[N+]([O-])c1cn2c(n1)OCC(COCc1ccc(OC(F)(F)F)cc1)C2";"Stability";"'='";"71.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3610989";"Metabolic stability in human liver microsomes assessed as compound remaining after 1 hr";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3608202";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3322635";"";"None";"542.59";"1";"1.20";"11m";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCCO)nc(-c3ccccc3)n2)CC1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3369072";"Metabolic stability assay in human liver microsomes assessed as parent drug disappearance at 1 uM after 20 mins by HPLC and mass spectrometry method";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3351863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3291249";"";"None";"501.58";"1";"3.48";"7";"CCS(=O)(=O)N1CCN(c2ccc(NC(=O)OC(Cn3ccnc3)c3ccc(F)cc3)cc2)CC1";"Stability";"'='";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3783540";"Metabolic stability in human liver microsomes at 50 uM after 60 mins by LC-UV-MS analysis in the presence of NADPH-generating system";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3779855";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";""
"CHEMBL3218854";"";"None";"494.98";"0";"3.21";"10i";"COc1cc(N2CCOCC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3226255";"Bioactivation in human liver microsomes in presence of NADPH";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3217622";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3410167";"";"None";"554.54";"1";"4.31";"37";"CN1C(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@@H](C(N)=O)c2ccc(F)cc2)N=C(c2ccccc2)c2ccccc21";"Stability";"'='";"95.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3412053";"Metabolic stability in human liver microsomes assessed as fraction of 0.5 uM parent compound remaining after 10 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3407492";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3112850";"";"None";"419.28";"0";"1.50";"12";"O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Br)cccc21";"Stability";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3119736";"Metabolic stability in human liver microsomes at 5 uM after 20 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3112424";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3112849";"";"None";"374.83";"0";"1.39";"11";"O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Cl)cccc21";"Stability";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3119736";"Metabolic stability in human liver microsomes at 5 uM after 20 mins";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3112424";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3618194";"";"None";"463.24";"1";"6.10";"7";"O=C(Nc1cc(F)cc(C(F)(F)F)c1)N1CCC(F)(c2ccc(Br)cc2)CC1";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3619047";"Metabolic stability in human liver microsome assessed as compound remaining after 15 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3616460";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3393984";"";"None";"377.47";"0";"4.24";"8";"CSc1nc(Nc2cccc(O)c2)c2cnn(CCc3ccccc3)c2n1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3395764";"Metabolic stability in human liver microsomes assessed as compound remaining";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3392974";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3394092";"";"None";"573.95";"2";"5.74";"29";"ClC(Cn1ncc2c(Nc3cccc(Br)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1";"Stability";"'='";"96.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3395764";"Metabolic stability in human liver microsomes assessed as compound remaining";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3392974";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3086418";"";"None";"416.31";"0";"4.92";"6-27";"Cc1nc(-c2ccccc2)c(C(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)o1";"Stability";"'='";"66.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3089548";"Metabolic stability in human liver microsomes assessed as compound remaining at 5 uM after 1 hr by LC/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3085756";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3780048";"";"None";"292.37";"0";"3.85";"11";"Cc1ccncc1-c1cccc2c1cnn2-c1cscn1";"Stability";"'='";"62.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3783935";"Metabolic stability in human liver microsomes assessed as parent compound remaining at 0.5 uM incubated for 10 mins";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3779801";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL2147035";"";"None";"287.33";"0";"3.19";"15";"Cc1ccncc1-c1cccc2c1ncn2-c1cnccn1";"Stability";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3783935";"Metabolic stability in human liver microsomes assessed as parent compound remaining at 0.5 uM incubated for 10 mins";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3779801";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL3781910";"";"None";"292.37";"0";"3.85";"17";"Cc1ccncc1-c1cccc2c1ncn2-c1cscn1";"Stability";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3783935";"Metabolic stability in human liver microsomes assessed as parent compound remaining at 0.5 uM incubated for 10 mins";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3779801";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL3775722";"";"None";"362.52";"1";"5.25";"73";"Cc1cc2cc(OCCCN3CCCCC3)ccc2n1Cc1ccccc1";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3778147";"Metabolic stability in human liver microsomes assessed as compound remaining after at 10 uM preincubated for 5 mins followed by NADPH addition measured after 30 mins by HPLC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3774342";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3120454";"";"None";"823.03";"2";"7.93";"18";"COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)cc3)cc2)[nH]1)C(C)C";"Stability";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3396444";"Metabolic stability in human liver microsomes assessed as remaining parent compound level at 5 uM after 30 mins in presence of NADPH and UDPGA";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3393045";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3819185";"";"None";"290.34";"0";"2.64";"7";"CCOC1(c2ccccc2)SC=C(C)n2c1noc2=O";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3821693";"Stability in human liver microsomes at 1 uM after 2 to 60 mins by LC-MS analysis in absence of NADPH";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3817843";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3819606";"";"None";"344.31";"0";"3.18";"8";"CC1=CSC(OCC(F)(F)F)(c2ccccc2)c2noc(=O)n21";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3821693";"Stability in human liver microsomes at 1 uM after 2 to 60 mins by LC-MS analysis in absence of NADPH";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3817843";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3819226";"";"None";"326.38";"0";"3.17";"24";"CCOC1(c2ccccc2)Sc2ccccc2-n2c1noc2=O";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3821693";"Stability in human liver microsomes at 1 uM after 2 to 60 mins by LC-MS analysis in absence of NADPH";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3817843";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3400642";"";"None";"494.66";"0";"4.71";"22f";"CC(=O)Nc1ccc(CCSc2nc(N3CC(C)OC(C)C3)c3c(c2C#N)CC(C)(C)OC3)cc1";"Stability";"'='";"37.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3406512";"Metabolic stability in human liver microsomes assessed as compound remaining at 25 uM after 60 mins by HPLC analysis in presence of NADPH";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3399972";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL3400647";"";"None";"494.67";"0";"4.06";"22k";"CC1CN(c2nc(SCCc3ccc(NC(=N)N)cc3)c(C#N)c3c2COC(C)(C)C3)CC(C)O1";"Stability";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3406512";"Metabolic stability in human liver microsomes assessed as compound remaining at 25 uM after 60 mins by HPLC analysis in presence of NADPH";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3399972";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL3814863";"";"None";"317.39";"0";"2.83";"4o";"O=C1C=C2C(C#Cc3ccccc3)=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31";"Stability";"";"";"%";"";"";"Unstable";"UO_0000187";"";"";"";"";"0";"CHEMBL3816120";"Metabolic stability in human liver microsomes at 2 uM after 1 hr by ZQ-LC-MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3813637";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL3787620";"";"None";"486.45";"0";"4.36";"23d";"Cc1c(Cc2c(Cl)cccc2Cl)nc(N(C)Cc2ccc(N3CCN(C)CC3)cc2)[nH]c1=O";"Stability";"'='";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3791525";"Metabolic stability in liver microsomes (unknown origin) assessed as parent compound remaining";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3784955";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
