"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3104634";"";"None";"538.61";"2";"7.37";"3j";"CC(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12";"Stability";"'='";"84.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3107679";"Metabolic stability in rat liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3102727";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3359014";"";"None";"418.42";"1";"5.06";"43";"O=C(O)c1ccccc1NC(=O)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1";"Stability";"'='";"75.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3380637";"Metabolic stability in rat liver microsomes assessed as compound remaining at 10 uM after 30 mins";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3351344";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3398229";"";"None";"514.55";"1";"4.99";"21h";"COc1cccc(-c2cnn(CC3CCc4c(cccc4OCC(=O)O)C3)c(=O)c2-c2ccccc2)c1F";"Stability";"";"";"%";"";"";"Unstable";"UO_0000187";"";"";"";"";"0";"CHEMBL3399052";"Stability in rat liver microsomes";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3397017";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL67";"COMBRETASTATIN A4";"-1.0";"316.35";"0";"3.60";"CA-4";"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O";"Stability";"'='";"68.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3820099";"Metabolic stability in Sprague-Dawley rat liver microsomes assessed as compound remaining at 30 mins in presence of NADPH regenerating system by HPLC method";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3817728";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3814570";"";"None";"317.82";"0";"2.80";"4n";"O=C1C=C2C(C#CCCCCl)=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31";"Stability";"";"";"%";"";"";"Unstable";"UO_0000187";"";"";"";"";"0";"CHEMBL3816118";"Metabolic stability in rat liver microsomes at 2 uM after 1 hr by ZQ-LC-MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3813637";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL3353482";"";"None";"442.94";"0";"3.60";"37";"Cc1cc(C)cc(CC(=O)N2CCC2(C)C(=O)N(CC(=O)O)Cc2ccc(Cl)cc2)c1";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382549";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 60 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL67";"COMBRETASTATIN A4";"-1.0";"316.35";"0";"3.60";"CA-4";"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3820103";"Metabolic stability in Sprague-Dawley rat liver microsomes assessed as compound remaining at 150 mins in presence of NADPH regenerating system by HPLC method";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3817728";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3288186";"";"None";"870.10";"3";"-0.34";"27";"CCCCCCCCCCCCCCCCC(=O)NCCCN[C@H](C(=O)NCCCCNC(=N)N)[C@H](O[C@@H]1O[C@H](CN)[C@@H](O)[C@H]1O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O";"Stability";"'='";"80.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3292641";"Metabolic stability in rat plasma assessed as compound remaining at 2 uM after 30 mins incubation by LC-MS/MS analysis";"A";"BAO_0000366";"cell-free format";"Rattus norvegicus";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3286247";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3578272";"";"None";"429.45";"0";"4.88";"2b";"C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3ccccc3[nH]2)C1=O";"Stability";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3579000";"Metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 0.5 hrs";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3576820";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";""
"CHEMBL3813777";"";"None";"554.87";"2";"6.11";"12";"O[C@H](CN[C@@](Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1)C(F)(F)F";"Stability";"'='";"84.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3815815";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM after 10 mins by UV absorbance method";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3813624";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3578275";"";"None";"513.45";"2";"5.78";"2e";"C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(OC(F)(F)F)ccc3[nH]2)C1=O";"Stability";"'='";"22.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3579000";"Metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 0.5 hrs";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3576820";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";""
"CHEMBL3740040";"";"None";"437.52";"0";"4.40";"4-trans";"O=C(Nc1nnc(Cc2ccccc2)s1)c1ccc(O[C@H]2CC[C@H](C(=O)O)CC2)cc1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3742567";"Metabolic stability in rat liver microsomes";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3739307";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3741159";"";"None";"700.10";"1";"4.54";"18m";"O=C(c1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2cc(=O)[nH]c(=O)n2Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)CC1";"Stability";"'>'";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3745030";"Metabolic stability in rat liver microsomes assessed as compound remaining after 30 mins by LC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3739377";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3094146";"";"None";"415.52";"1";"5.49";"9f";"Cc1nc(C2CCOC2)n2c1sc1cc(OCc3ccc4ccccc4n3)ccc12";"Stability";"'='";"37.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3097832";"Metabolic stability in rat liver microsomes assessed as compound remaining after 60 mins";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3091421";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL3126840";"";"None";"659.85";"1";"4.69";"59";"COc1ccc2c(c1)C1CC1(C(=O)N1CC3CCC(C1)N3C)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3128696";"Metabolic stability in rat liver microsomes assessed as compound remaining";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3124792";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3126855";"";"None";"648.83";"1";"4.62";"44";"COc1ccc2c(c1)C1CC1(C(=O)N1CC(O)(C(C)C)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3128696";"Metabolic stability in rat liver microsomes assessed as compound remaining";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3124792";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL515407";"";"None";"335.35";"1";"5.04";"33";"O=C1c2ccccc2CCc2cc(Nc3ccc(F)cc3F)ccc21";"Stability";"";"";"%";"";"";"Unstable";"UO_0000187";"";"";"";"";"0";"CHEMBL3090027";"Metabolic stability in female rat liver microsomes";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3085714";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL515407";"";"None";"335.35";"1";"5.04";"33";"O=C1c2ccccc2CCc2cc(Nc3ccc(F)cc3F)ccc21";"Stability";"";"";"%";"";"";"Unstable";"UO_0000187";"";"";"";"";"0";"CHEMBL3090028";"Metabolic stability in male rat liver microsomes";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3085714";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3781549";"";"None";"593.05";"2";"6.58";"17";"CC(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCNCC2)c(C(F)(F)F)c1.Cl";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3784488";"Stability in rat liver microsomes after 30 mins";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3779897";"1";"Scientific Literature";"Medchemcomm";"2016";"None";"";""
"CHEMBL3746003";"";"None";"508.54";"1";"3.08";"20";"COc1cnc(-n2ccc(CO)n2)c2[nH]cc(C(=O)C(=O)N3CCc4c(cccc4-c4ccccn4)C3)c12";"Stability";"'='";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3748702";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM after 10 mins at pH 7.4 by LC/MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3745674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3578281";"";"None";"495.51";"1";"5.27";"2k";"C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cn[nH]c4)ccc3[nH]2)C1=O";"Stability";"'='";"63.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3579000";"Metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 0.5 hrs";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3576820";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";""
"CHEMBL3104396";"";"None";"339.42";"0";"2.84";"14";"Cc1ccn(-c2nc(C)c(C(=O)NCc3ccccc3)s2)c(=O)c1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3106731";"Metabolic stability in rat liver microsomes assessed as compound remaining at 5 uM after 30 mins";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3102832";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3787668";"";"None";"447.58";"0";"4.29";"B";"Nc1ncnc2c1c(-c1cccc(OC[C@@H]3CCCCO3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1";"Stability";"'='";"75.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3790313";"Metabolic stability in rat liver microsomes assessed as compound remaining after 1 hr by capillary-HPLC/MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL3355639";"";"None";"453.55";"0";"3.40";"3";"CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cc1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3631368";"Metabolic stability of the compound in rat liver microsomes assessed as compound remaining at 0.1 uM after 30 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3627607";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3628215";"";"None";"427.51";"0";"2.87";"10";"CS(=O)(=O)c1ccc(-c2cnc3cnc(-c4cccc(S(C)(=O)=O)c4)cn23)cc1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3631368";"Metabolic stability of the compound in rat liver microsomes assessed as compound remaining at 0.1 uM after 30 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3627607";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3628216";"";"None";"426.52";"0";"3.48";"11";"CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)cn23)cc1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3631368";"Metabolic stability of the compound in rat liver microsomes assessed as compound remaining at 0.1 uM after 30 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3627607";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3353478";"";"None";"506.07";"1";"3.20";"33";"Cc1cc(C)cc(CC(=O)N2CCC2(C)C(=O)N(CCCS(N)(=O)=O)Cc2ccc(Cl)cc2)c1";"Stability";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382550";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 30 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3353476";"";"None";"498.05";"0";"4.25";"31";"CC(=O)NCCN(Cc1ccc(Cl)cc1)C(=O)C1(C)CCN1C(=O)Cc1csc2ccccc12";"Stability";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382550";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 30 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3353475";"";"None";"568.14";"1";"4.76";"30";"CC1(C(=O)N(CCCC(=O)N2CCOCC2)Cc2ccc(Cl)cc2)CCN1C(=O)Cc1csc2ccccc12";"Stability";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382550";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 30 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3353474";"";"None";"540.10";"1";"4.16";"29";"Cc1cc(C)cc(CC(=O)N2CCC2(C)C(=O)N(CCCC(=O)N2CCOCC2)Cc2ccc(Cl)cc2)c1";"Stability";"'='";"31.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382550";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 30 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3353005";"";"None";"485.03";"0";"3.45";"18";"CNC(=O)NCCN(Cc1ccc(Cl)cc1)C(=O)C1(C)CCN1C(=O)Cc1cc(C)cc(C)c1";"Stability";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382550";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 30 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3353469";"";"None";"455.99";"0";"3.27";"24";"CNC(=O)CN(Cc1ccc(Cl)cc1)C(=O)C1(C)CCN1C(=O)Cc1cc(C)cc(C)c1";"Stability";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382549";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 60 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3353002";"";"None";"412.96";"0";"4.54";"15";"CCN(Cc1ccc(Cl)cc1)C(=O)C1(C)CCN1C(=O)Cc1cc(C)cc(C)c1";"Stability";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382549";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 60 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3352998";"";"None";"412.94";"0";"4.40";"1";"CC1(C(=O)NCc2ccc(Cl)cc2)CCN1C(=O)Cc1csc2ccccc12";"Stability";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3382549";"Stability in rat liver microsomes assessed as parent compound remaining at 3 uM incubated for 60 mins by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352744";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3618189";"";"None";"390.42";"1";"5.03";"2";"CCC(CC)CC1(O)CCN(C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1";"Stability";"'='";"9.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3619048";"Metabolic stability in rat liver microsome assessed as compound remaining after 15 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3616460";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3618196";"";"None";"576.02";"2";"6.68";"9";"NC(=O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(c4ccc(Cl)cc4)CC3)cc(Oc3ccc(F)cc3)c2)cc1";"Stability";"'='";"85.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3619048";"Metabolic stability in rat liver microsome assessed as compound remaining after 15 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3616460";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3618199";"";"None";"594.64";"2";"6.47";"12";"CS(=O)(=O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(c4ccc(F)cc4)CC3)cc(Oc3ccc(F)cc3)c2)cc1";"Stability";"'='";"85.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3619048";"Metabolic stability in rat liver microsome assessed as compound remaining after 15 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3616460";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3094425";"";"None";"477.06";"1";"6.82";"27";"CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccccc3)c(C)s2)n1)C(=O)O";"Stability";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3094735";"Metabolic stability in Sprague-Dawley rat liver microsomes assessed as compound remaining at 10 uM after 60 mins by HPLC analysis";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3091331";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3104413";"";"None";"305.36";"0";"1.45";"31";"Cc1nc(-n2ccc(O)cc2=O)sc1C(=O)NCC1CC1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3106731";"Metabolic stability in rat liver microsomes assessed as compound remaining at 5 uM after 30 mins";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3102832";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3818850";"";"None";"381.43";"0";"4.49";"14k";"COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1";"Stability";"'='";"85.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3820099";"Metabolic stability in Sprague-Dawley rat liver microsomes assessed as compound remaining at 30 mins in presence of NADPH regenerating system by HPLC method";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3817728";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
