"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL2391349";"";"None";"463.54";"0";"4.50";"4f";"CC(F)(F)c1ccc(S(=O)(=O)c2nnn3c2nc(NCC2CCC2)c2sccc23)cc1";"Stability";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2394863";"Metabolic stability in rat liver microsomes assessed as parent compound remaining after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2390841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL1822133";"";"None";"432.28";"0";"4.16";"20";"O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1ncn[nH]1";"Stability";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1825680";"Oxidative metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1821697";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL2398767";"";"None";"522.07";"1";"2.89";"6b";"CC(C)[C@@H](NC(=O)c1cccc(S(N)(=O)=O)c1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1";"Stability";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2398839";"Metabolic stability in rat liver microsomes assessed as compound remaining";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2396549";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL1767255";"";"None";"294.76";"0";"2.68";"26, BI-101B5";"NC(=O)c1ccsc1NC(=O)Cc1ccccc1Cl";"Stability";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1769816";"Metabolic stability in rat liver microsomes assessed as compound degraded by LC/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1764959";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";""
"CHEMBL1767254";"";"None";"316.41";"0";"3.24";"25, BI-98F10";"NC(=O)c1ccsc1NC(=O)Cc1csc2ccccc12";"Stability";"'='";"85.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1769816";"Metabolic stability in rat liver microsomes assessed as compound degraded by LC/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1764959";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";""
"CHEMBL1760434";"";"None";"308.26";"0";"2.37";"1";"Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccccc1";"Stability";"'<'";"8.5";"uL/min/kg";"";"";"";"";"";"";"";"";"0";"CHEMBL1763708";"Metabolic stability in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1759966";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1760441";"";"None";"324.27";"0";"1.47";"14";"Cc1ncc(Cn2c(=O)[nH]c3c(N)nc(C(F)(F)F)cc32)cn1";"Stability";"'<'";"8.5";"uL/min/kg";"";"";"";"";"";"";"";"";"0";"CHEMBL1763708";"Metabolic stability in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1759966";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1760582";"";"None";"322.33";"0";"0.64";"28";"Cc1ccc(Cn2c(=O)[nH]c3c(N)nc(-n4nccn4)cc32)cn1";"Stability";"'<'";"8.5";"uL/min/kg";"";"";"";"";"";"";"";"";"0";"CHEMBL1763708";"Metabolic stability in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1759966";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1911694";"";"None";"344.87";"0";"4.53";"12d";"N#Cc1c(O)nc(SCCc2ccccc2Cl)c2c1CCCC2";"Stability";"'='";"0.24";"nmol/min";"";"";"";"";"";"";"";"";"0";"CHEMBL1913245";"Metabolic stability of the compound in rat liver microsomes assessed as stability rate per mg of protein at 300 uM after 10 mins by LC-MS/MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1909577";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1911687";"";"None";"316.81";"0";"4.34";"12b";"N#Cc1c(O)nc(Sc2ccccc2Cl)c2c1CCCC2";"Stability";"'='";"0.15";"nmol/min";"";"";"";"";"";"";"";"";"0";"CHEMBL1913245";"Metabolic stability of the compound in rat liver microsomes assessed as stability rate per mg of protein at 300 uM after 10 mins by LC-MS/MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1909577";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1911692";"";"None";"406.94";"1";"6.15";"9";"N#Cc1ccc(-c2c(O)nc(SCc3ccccc3Cl)c3c2CCCC3)cc1";"Stability";"'='";"0.3";"nmol/min";"";"";"";"";"";"";"";"";"0";"CHEMBL1913245";"Metabolic stability of the compound in rat liver microsomes assessed as stability rate per mg of protein at 300 uM after 10 mins by LC-MS/MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1909577";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1911690";"";"None";"305.83";"0";"4.61";"7";"Oc1cc2c(c(SCc3ccccc3Cl)n1)CCCC2";"Stability";"'='";"0.3";"nmol/min";"";"";"";"";"";"";"";"";"0";"CHEMBL1913245";"Metabolic stability of the compound in rat liver microsomes assessed as stability rate per mg of protein at 300 uM after 10 mins by LC-MS/MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1909577";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL378763";"";"None";"339.46";"0";"3.49";"R-13";"CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O";"Stability";"'>'";"120.0";"min";"";"";"";"UO_0000031";"";"";"";"";"0";"CHEMBL862881";"Stability in rat liver microsome";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL442767";"";"None";"408.83";"0";"4.60";"2";"Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1";"Stability";"'='";"27.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL864110";"Metabolic stability in rat liver microsomes at 5 uM after 30 min at 30 degC";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1138910";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL378814";"";"None";"416.57";"0";"3.33";"22";"CCOCCCNC(=O)[C@H](CC(C)C)Nc1cc(C(C)(C)C)nc(-n2ccnc2)n1";"Stability";"'='";"83.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL870126";"Stability in rat liver microsome at 10 uM after 30 min";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1147705";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL2165787";"";"None";"513.65";"2";"6.06";"3j";"CC(C)c1ccc(S(=O)(=O)c2nnn3c2nc(NCc2cccc4ccccc24)c2sccc23)cc1";"Stability";"'='";"45.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2167857";"Metabolic stability in rat liver microsomes assessed as compound remaining at 5 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2163305";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL2152152";"";"None";"505.94";"2";"6.62";"8a";"O=C(NC1CCCC1)N[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1";"Stability";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2155546";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2150934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2152156";"";"None";"521.90";"1";"4.99";"12a";"O=C(N[C@@H]1CCOC1=O)N[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1";"Stability";"'='";"61.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2155546";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2150934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2152167";"";"None";"589.94";"2";"7.08";"20";"O=C(N[C@@H]1CCC(F)(F)C1)N[C@@](Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1";"Stability";"'='";"26.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2155546";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2150934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2152171";"";"None";"539.93";"2";"6.40";"24";"O=C(N[C@@](Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1)N1CCCC1";"Stability";"'='";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2155546";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2150934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2152181";"";"None";"617.87";"2";"7.09";"34";"O=C(NCC(F)(F)C(F)(F)F)N[C@@](Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1";"Stability";"'='";"85.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2155546";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2150934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2386595";"";"None";"496.63";"0";"4.59";"3";"[2H]C([2H])([2H])N1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1";"Stability";"'='";"80.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2388042";"Metabolic stability in rat liver microsomes assessed as compound remaining by capillary-HPLC/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2384911";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL1952142";"";"None";"422.41";"0";"3.13";"9a";"COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(OC(F)(F)F)c1";"Stability";"'='";"91.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1955095";"Metabolic stability in Sprague-Dawley rat liver microsomes assessed as compound remaining at 1 uM after 15 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1949661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL1947042";"";"None";"525.59";"1";"3.17";"4g";"CCN[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C[C@@H]1CS(=O)(=O)c1ccccc1";"Stability";"'='";"23.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1947736";"Metabolic stability of the compound in rat liver microsomes assessed as compound remaining at 0.5 uM aftet 10 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1944590";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2398747";"";"None";"435.01";"0";"4.12";"27";"CC(C)[C@@H](NC(=O)C1CCCC1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1";"Stability";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2398839";"Metabolic stability in rat liver microsomes assessed as compound remaining";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2396549";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL204893";"";"None";"401.47";"1";"5.17";"7";"CC(C)ONC(=N)c1ccc2[nH]c(-c3cccc(-c4ccccc4O)c3O)cc2c1";"Stability";"'='";"69.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL865667";"Stability in rat liver microsome at 2 uM after 1 hr";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1146956";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL1934336";"";"None";"533.66";"1";"3.20";"3b";"CN(c1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O";"Stability";"'='";"6.0";"min";"";"";"";"UO_0000031";"";"";"";"";"0";"CHEMBL1936006";"Metabolic stability in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1932974";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL203991";"";"None";"416.32";"0";"4.54";"5z";"CCN(C(=O)c1ccc(C#N)cc1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1";"Stability";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL859664";"Stability in rat liver microsomes at 5 uM";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1138176";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL1950762";"";"None";"420.46";"0";"4.38";"20a, (-)-enantiomer";"Cn1c2c(c3cc(S(=O)(=O)c4cccc(C(F)(F)F)c4)ccc31)C1CCC(C2)N1";"Stability";"'='";"65.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1952521";"Stability in rat liver microsomes assessed as compound remaining after 1 hr";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1949664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2165444";"";"None";"168.20";"0";"0.72";"43";"Cc1cc(OC[C@@H]2CCN2)on1";"Stability";"'='";"73.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2169227";"Metabolic stability in rat liver microsomes assessed as unchanged parent compound at 10 uM after 60 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2163280";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL489310";"";"None";"537.37";"2";"6.07";"8a";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c2c(Oc3ccc(Cl)c(Cl)c3)cccc21";"Stability";"'='";"14.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL960798";"Metabolic stability in rat liver microsome assessed as compound remaining at 5 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL499328";"";"None";"486.83";"1";"5.61";"49";"O=C(CCc1nc(-c2ccc(F)cc2Cl)no1)Nc1nc2ccc(OC(F)(F)F)cc2s1";"Stability";"'<'";"100.0";"microL/min/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL1006432";"Metabolic stability in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1156631";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL475349";"";"None";"555.36";"2";"6.21";"9b";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2cc(F)c(F)cc2F)c2c(Oc3ccc(Cl)cc3Cl)cccc21";"Stability";"'='";"39.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL960798";"Metabolic stability in rat liver microsome assessed as compound remaining at 5 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL249538";"";"None";"461.36";"0";"3.13";"10f";"O=C(O)c1ccc(CCN2C(=O)CCN2CCC(O)Cc2cccc(Br)c2)cc1";"Stability";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL925658";"Metabolic stability in rat liver microsomes after 1 hr";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1140555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";""
"CHEMBL399919";"";"None";"479.42";"1";"5.09";"4p";"O=C(c1ccc(Br)cc1NS(=O)(=O)c1csc2ccccc12)N1CCCCC1";"Stability";"'='";"19.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL943093";"Metabolic stability in rat liver microsomes after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1141362";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";""
"CHEMBL254784";"";"None";"449.44";"0";"1.68";"17";"Cc1ccc(C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(=N)N)c2F)nc1";"Stability";"'>'";"95.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL930348";"Metabolic stability in rat liver microsomes after 10 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1145621";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL1802634";"";"None";"477.31";"0";"4.43";"16";"CNC(=O)c1ccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c(C)c1";"Stability";"'='";"86.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1805308";"Metabolic stability in rat liver microsomes assessed as compound remaining at 2 uM after 45 mins by LC/MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1799989";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL485355";"";"None";"457.38";"0";"2.95";"13";"Cn1cc(S(=O)(=O)N2CC(CNC(=O)c3ccc(Cl)cc3Cl)(CC3CC3)C2)cn1";"Stability";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL993726";"Metabolic stability in rat liver microsomes assessed as parent compound turnover at 1 uM after 15 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1154006";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL443360";"";"None";"802.11";"2";"8.24";"19";"C=C(C)[C@@H]1CC[C@]2(C(=O)NCc3ccccc3C(=O)NCCNC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"Stability";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1034780";"Metabolic stability in Sprague-Dawley rat liver microsomes assessed as compound remaining after 40 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1141017";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL1094366";"(S)-1',6,6',7,7'-HEXAHYDROXY-3,3'-DIMETHYL-N5-((S)-2-PHENYLPROPYL)-N5'-((S)-2-PHENYLPROPYL)-2,2'-BINAPHTHYL-5,5'-DICARBOXAMIDE (ATROPISOMERIC MIX)";"None";"700.79";"3";"7.58";"(S, -, S)-13, atropisoer";"Cc1cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c1O";"Stability";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1106544";"Metabolic stability in rat liver microsomes at 4 uM after 40 mins by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1157826";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
